anno,region,zona,acceso_int,quintil,niveduc,sexo,edad,tipo_acceso,edad_tramo,usa_computador,usa_smartphone
2017,6 ohiggins,urbano,si,Q2,media_ch_incompleta,mujer,26.0,Sólo Móvil,26–30,si,si
2017,6 ohiggins,urbano,si,Q2,sup_universitaria_incompleta,hombre,27.0,Fija + Móvil,26–30,si,si
2017,2 antofagasta,urbano,si,Q4,media_ch_completa,mujer,36.0,Sólo Fija,36–40,si,si
2017,4 coquimbo,urbano,si,Q2,media_tp_completa,hombre,18.0,Sólo Móvil,18–20,si,si
2017,4 coquimbo,urbano,si,Q3,media_ch_completa,hombre,23.0,Sólo Móvil,21–25,si,si
2017,13 metropolitana,urbano,si,Q4,sup_tecnica_completa,hombre,40.0,Fija + Móvil,36–40,si,si
2017,6 ohiggins,urbano,no,Q1,media_ch_completa,mujer,54.0,Ninguna,51–55,no,no
2017,6 ohiggins,urbano,no,Q3,basica_completa,hombre,45.0,Ninguna,41–45,no,no
2017,6 ohiggins,urbano,si,Q3,sup_tecnica_completa,mujer,31.0,Fija + Móvil,31–35,si,si
2017,6 ohiggins,urbano,no,Q1,basica_incompleta,hombre,58.0,Ninguna,56–60,no,no
2017,6 ohiggins,urbano,no,Q3,basica_incompleta,mujer,58.0,Ninguna,56–60,no,no
2017,6 ohiggins,urbano,no,Q1,media_ch_completa,mujer,20.0,Ninguna,18–20,no,no
2017,6 ohiggins,urbano,si,Q5,media_ch_completa,mujer,52.0,Sólo Fija,51–55,si,si
2017,6 ohiggins,urbano,si,Q2,sup_tecnica_completa,hombre,50.0,Sólo Fija,46–50,si,si
2017,6 ohiggins,urbano,si,Q5,sup_universitaria_completa,mujer,40.0,Fija + Móvil,36–40,si,si
2017,6 ohiggins,urbano,si,Q2,media_ch_completa,mujer,22.0,Sólo Fija,21–25,si,si
2017,6 ohiggins,urbano,si,Q5,sup_tecnica_completa,mujer,47.0,Fija + Móvil,46–50,si,si
2017,2 antofagasta,urbano,si,Q5,media_ch_completa,hombre,59.0,Sólo Móvil,56–60,si,si
2017,2 antofagasta,urbano,si,Q5,sup_tecnica_completa,mujer,32.0,Sólo Fija,31–35,si,si
2017,4 coquimbo,urbano,si,Q2,basica_completa,mujer,57.0,Sólo Móvil,56–60,si,si
2017,4 coquimbo,urbano,no,Q2,sup_universitaria_completa,mujer,64.0,Ninguna,61–65,no,no
2017,4 coquimbo,urbano,si,Q4,sup_universitaria_incompleta,hombre,30.0,Fija + Móvil,26–30,si,si
2017,4 coquimbo,urbano,si,Q3,sup_tecnica_completa,hombre,27.0,Fija + Móvil,26–30,si,si
2017,13 metropolitana,urbano,si,Q1,basica_incompleta,mujer,68.0,Sólo Fija,66–70,si,no
2017,13 metropolitana,urbano,no,Q1,basica_incompleta,hombre,46.0,Ninguna,46–50,no,no
2017,13 metropolitana,urbano,si,Q1,media_ch_completa,hombre,63.0,Sólo Móvil,61–65,si,si
2017,13 metropolitana,urbano,no,Q4,basica_completa,hombre,26.0,Ninguna,26–30,no,no
2017,13 metropolitana,urbano,si,Q1,media_tp_completa,hombre,19.0,Sólo Fija,18–20,si,si
2017,13 metropolitana,urbano,no,Q4,basica_incompleta,mujer,61.0,Ninguna,61–65,no,no
2017,13 metropolitana,urbano,si,Q5,media_ch_completa,mujer,51.0,Sólo Fija,51–55,si,si
2017,6 ohiggins,urbano,si,Q4,basica_completa,mujer,41.0,Sólo Fija,41–45,si,si
2017,6 ohiggins,urbano,si,Q1,media_ch_completa,mujer,49.0,Sólo Fija,46–50,si,si
2017,15 arica_y_parinacota,urbano,si,Q2,sup_universitaria_completa,mujer,31.0,Sólo Fija,31–35,si,si
2017,13 metropolitana,urbano,si,Q4,sup_tecnica_incompleta,hombre,49.0,Fija + Móvil,46–50,si,si
2017,13 metropolitana,urbano,si,Q3,media_ch_completa,hombre,45.0,Sólo Móvil,41–45,si,si
2017,6 ohiggins,urbano,si,Q3,sup_tecnica_completa,mujer,24.0,Sólo Fija,21–25,si,si
2017,13 metropolitana,urbano,si,Q3,sup_universitaria_incompleta,hombre,22.0,Fija + Móvil,21–25,si,si
2017,6 ohiggins,urbano,si,Q4,media_tp_completa,hombre,21.0,Sólo Móvil,21–25,si,si
2017,15 arica_y_parinacota,urbano,si,Q4,basica_incompleta,mujer,58.0,Sólo Fija,56–60,si,si
2017,13 metropolitana,urbano,si,Q1,basica_incompleta,mujer,65.0,Sólo Móvil,61–65,si,si
2017,6 ohiggins,urbano,no,Q4,media_ch_completa,hombre,48.0,Ninguna,46–50,no,no
2017,13 metropolitana,urbano,si,Q2,basica_completa,hombre,25.0,Sólo Móvil,21–25,si,si
2017,15 arica_y_parinacota,urbano,si,Q1,media_tp_completa,hombre,70.0,Fija + Móvil,66–70,si,si
2017,6 ohiggins,urbano,si,Q2,media_ch_incompleta,mujer,48.0,Sólo Móvil,46–50,si,si
2017,13 metropolitana,urbano,si,Q2,basica_incompleta,mujer,24.0,Fija + Móvil,21–25,si,si
2017,15 arica_y_parinacota,urbano,si,Q3,media_tp_completa,hombre,18.0,Fija + Móvil,18–20,si,si
2017,13 metropolitana,urbano,si,Q2,sup_universitaria_completa,mujer,28.0,Fija + Móvil,26–30,si,si
2017,6 ohiggins,urbano,si,Q5,media_ch_completa,hombre,39.0,Sólo Fija,36–40,si,si
2017,6 ohiggins,urbano,si,Q5,media_tp_completa,mujer,43.0,Fija + Móvil,41–45,si,si
2017,6 ohiggins,urbano,si,Q3,sup_universitaria_incompleta,hombre,42.0,Sólo Móvil,41–45,si,si
2017,15 arica_y_parinacota,urbano,si,Q4,sup_universitaria_incompleta,mujer,21.0,Sólo Fija,21–25,si,si
2017,15 arica_y_parinacota,urbano,si,Q4,media_ch_completa,mujer,41.0,Sólo Fija,41–45,si,si
2017,6 ohiggins,urbano,si,Q1,sup_universitaria_completa,mujer,30.0,Fija + Móvil,26–30,si,si
2017,6 ohiggins,urbano,no,Q1,sup_universitaria_incompleta,mujer,27.0,Ninguna,26–30,no,no
2017,6 ohiggins,urbano,si,Q5,sup_universitaria_completa,hombre,29.0,Fija + Móvil,26–30,si,si
2017,6 ohiggins,urbano,si,Q3,media_ch_completa,mujer,49.0,Fija + Móvil,46–50,si,si
2017,6 ohiggins,urbano,si,Q1,media_ch_completa,hombre,38.0,Fija + Móvil,36–40,si,si
2017,6 ohiggins,urbano,si,Q1,media_tp_completa,hombre,22.0,Fija + Móvil,21–25,si,si
2017,6 ohiggins,urbano,si,Q4,sup_tecnica_completa,hombre,32.0,Sólo Fija,31–35,si,no
2017,6 ohiggins,urbano,no,Q1,media_ch_incompleta,mujer,46.0,Ninguna,46–50,no,no
2017,6 ohiggins,urbano,no,Q2,media_tp_completa,hombre,57.0,Ninguna,56–60,no,no
2017,6 ohiggins,urbano,no,Q3,media_ch_incompleta,hombre,58.0,Ninguna,56–60,no,no
2017,6 ohiggins,urbano,no,Q1,basica_completa,mujer,55.0,Ninguna,51–55,no,no
2017,6 ohiggins,urbano,no,Q2,basica_incompleta,mujer,68.0,Ninguna,66–70,no,no
2017,6 ohiggins,urbano,si,Q5,basica_completa,mujer,36.0,Sólo Fija,36–40,si,no
2017,6 ohiggins,urbano,no,Q5,basica_incompleta,mujer,61.0,Ninguna,61–65,no,no
2017,15 arica_y_parinacota,urbano,si,Q4,sup_universitaria_completa,hombre,46.0,Sólo Fija,46–50,si,si
2017,15 arica_y_parinacota,urbano,si,Q5,sup_universitaria_completa,hombre,32.0,Fija + Móvil,31–35,si,si
2017,15 arica_y_parinacota,urbano,si,Q4,sup_universitaria_completa,hombre,32.0,Sólo Fija,31–35,si,si
2017,2 antofagasta,rural,si,Q2,sup_tecnica_incompleta,mujer,35.0,Fija + Móvil,31–35,si,si
2017,13 metropolitana,urbano,si,Q1,sup_universitaria_completa,hombre,41.0,Sólo Móvil,41–45,si,si
2017,4 coquimbo,urbano,si,Q3,media_ch_completa,mujer,32.0,Sólo Móvil,31–35,si,si
2017,2 antofagasta,rural,si,Q4,basica_completa,mujer,56.0,Sólo Móvil,56–60,si,si
2017,2 antofagasta,urbano,si,Q4,media_ch_completa,mujer,29.0,Fija + Móvil,26–30,si,si
2017,13 metropolitana,urbano,si,Q1,media_ch_completa,hombre,46.0,Sólo Móvil,46–50,si,si
2017,6 ohiggins,urbano,si,Q5,sup_tecnica_completa,mujer,29.0,Sólo Móvil,26–30,si,si
2017,6 ohiggins,urbano,si,Q4,sup_universitaria_completa,hombre,43.0,Sólo Fija,41–45,si,si
2017,6 ohiggins,urbano,si,Q1,media_tp_incompleta,hombre,67.0,Sólo Fija,66–70,si,si
2017,6 ohiggins,urbano,no,Q5,media_ch_completa,hombre,38.0,Ninguna,36–40,no,no
2017,6 ohiggins,urbano,no,Q1,media_tp_completa,mujer,72.0,Ninguna,71–75,no,no
2017,6 ohiggins,urbano,si,Q5,media_ch_completa,hombre,62.0,Sólo Fija,61–65,si,si
2017,6 ohiggins,urbano,si,Q1,sup_tecnica_completa,mujer,53.0,Sólo Fija,51–55,si,si
2017,6 ohiggins,urbano,si,Q4,sup_tecnica_completa,hombre,45.0,Sólo Fija,41–45,si,si
2017,6 ohiggins,urbano,si,Q2,sup_universitaria_completa,hombre,30.0,Sólo Móvil,26–30,si,no
2017,6 ohiggins,urbano,si,Q2,sup_tecnica_completa,hombre,49.0,Sólo Fija,46–50,si,si
2017,6 ohiggins,urbano,no,Q1,sup_universitaria_completa,mujer,28.0,Ninguna,26–30,no,no
2017,6 ohiggins,urbano,si,Q2,media_ch_incompleta,hombre,44.0,Sólo Fija,41–45,si,si
2017,6 ohiggins,urbano,si,Q5,media_tp_completa,hombre,35.0,Fija + Móvil,31–35,si,si
2017,6 ohiggins,urbano,si,Q5,media_ch_incompleta,hombre,68.0,Sólo Móvil,66–70,si,si
2017,6 ohiggins,urbano,si,Q5,media_tp_completa,hombre,60.0,Sólo Móvil,56–60,si,si
2017,6 ohiggins,urbano,no,Q1,media_ch_completa,hombre,50.0,Ninguna,46–50,no,no
2017,6 ohiggins,urbano,si,Q2,media_ch_completa,mujer,75.0,Sólo Fija,71–75,si,si
2017,6 ohiggins,urbano,si,Q5,sup_tecnica_completa,mujer,50.0,Sólo Fija,46–50,si,si
2017,6 ohiggins,urbano,si,Q5,sup_universitaria_completa,hombre,70.0,Fija + Móvil,66–70,si,si
2017,15 arica_y_parinacota,urbano,si,Q2,media_ch_completa,mujer,24.0,Sólo Fija,21–25,si,si
2017,2 antofagasta,rural,si,Q3,media_ch_incompleta,hombre,35.0,Sólo Móvil,31–35,si,si
2017,2 antofagasta,rural,si,Q2,sup_universitaria_incompleta,mujer,18.0,Sólo Móvil,18–20,si,si
2017,2 antofagasta,rural,no,Q2,media_ch_incompleta,hombre,57.0,Ninguna,56–60,no,no
2017,2 antofagasta,urbano,si,Q4,media_ch_completa,mujer,42.0,Sólo Móvil,41–45,si,si
2017,2 antofagasta,urbano,si,Q5,media_ch_completa,hombre,73.0,Sólo Móvil,71–75,si,si
2017,2 antofagasta,urbano,si,Q4,sup_tecnica_completa,hombre,47.0,Sólo Fija,46–50,si,si
2017,2 antofagasta,urbano,si,Q5,media_ch_completa,hombre,30.0,Sólo Móvil,26–30,si,si
2017,9 araucania,urbano,si,Q5,sup_universitaria_completa,mujer,26.0,Fija + Móvil,26–30,si,si
2017,15 arica_y_parinacota,urbano,si,Q5,media_tp_completa,hombre,39.0,Fija + Móvil,36–40,si,si
2017,10 los_lagos,urbano,si,Q2,media_ch_incompleta,hombre,58.0,Sólo Móvil,56–60,si,si
2017,10 los_lagos,urbano,si,Q4,sup_tecnica_completa,mujer,25.0,Sólo Móvil,21–25,si,si
2017,10 los_lagos,urbano,si,Q4,basica_completa,mujer,55.0,Sólo Fija,51–55,si,si
2017,10 los_lagos,urbano,no,Q4,media_tp_completa,hombre,73.0,Ninguna,71–75,no,no
2017,10 los_lagos,urbano,si,Q5,media_ch_completa,hombre,25.0,Sólo Fija,21–25,si,si
2017,10 los_lagos,urbano,si,Q2,sup_tecnica_completa,hombre,28.0,Sólo Móvil,26–30,si,si
2017,10 los_lagos,urbano,no,Q1,media_ch_incompleta,hombre,58.0,Ninguna,56–60,no,no
2017,10 los_lagos,urbano,si,Q5,sup_universitaria_completa,mujer,27.0,Fija + Móvil,26–30,si,si
2017,10 los_lagos,urbano,si,Q4,sup_tecnica_completa,mujer,31.0,Sólo Fija,31–35,si,si
2017,10 los_lagos,urbano,si,Q3,media_ch_incompleta,hombre,29.0,Fija + Móvil,26–30,si,si
2017,10 los_lagos,urbano,si,Q4,media_ch_completa,hombre,36.0,Fija + Móvil,36–40,si,si
2017,10 los_lagos,urbano,si,Q3,media_ch_completa,hombre,41.0,Sólo Fija,41–45,si,si
2017,10 los_lagos,urbano,si,Q2,media_ch_completa,hombre,27.0,Fija + Móvil,26–30,si,si
2017,10 los_lagos,urbano,si,Q3,media_ch_completa,mujer,29.0,Sólo Móvil,26–30,si,si
2017,10 los_lagos,urbano,no,Q1,basica_incompleta,hombre,60.0,Ninguna,56–60,no,no
2017,10 los_lagos,urbano,si,Q2,media_ch_completa,hombre,70.0,Fija + Móvil,66–70,si,si
2017,10 los_lagos,urbano,si,Q2,sup_universitaria_incompleta,mujer,31.0,Sólo Fija,31–35,si,si
2017,10 los_lagos,urbano,si,Q5,sup_universitaria_completa,hombre,25.0,Fija + Móvil,21–25,si,si
2017,10 los_lagos,urbano,si,Q2,media_ch_completa,hombre,20.0,Fija + Móvil,18–20,si,si
2017,10 los_lagos,urbano,si,Q2,media_ch_completa,mujer,60.0,Fija + Móvil,56–60,si,si
2017,10 los_lagos,urbano,si,Q3,basica_completa,hombre,56.0,Sólo Fija,56–60,si,si
2017,10 los_lagos,urbano,no,Q3,basica_completa,hombre,57.0,Ninguna,56–60,no,no
2017,10 los_lagos,urbano,si,Q2,media_ch_incompleta,hombre,18.0,Fija + Móvil,18–20,si,si
2017,10 los_lagos,urbano,si,Q3,sup_tecnica_completa,mujer,28.0,Fija + Móvil,26–30,si,si
2017,10 los_lagos,urbano,si,Q2,basica_completa,mujer,52.0,Fija + Móvil,51–55,si,si
2017,10 los_lagos,urbano,si,Q2,media_ch_completa,hombre,54.0,No Sabe,51–55,si,no
2017,10 los_lagos,urbano,si,Q3,media_ch_completa,mujer,59.0,Fija + Móvil,56–60,si,si
2017,10 los_lagos,urbano,si,Q5,sup_tecnica_completa,hombre,49.0,Sólo Móvil,46–50,si,si
2017,10 los_lagos,urbano,si,Q5,media_ch_incompleta,hombre,55.0,Fija + Móvil,51–55,si,si
2017,10 los_lagos,urbano,no,Q3,media_ch_completa,hombre,54.0,Ninguna,51–55,no,no
2017,10 los_lagos,urbano,no,Q2,basica_incompleta,hombre,44.0,Ninguna,41–45,no,no
2017,10 los_lagos,urbano,si,Q1,media_ch_incompleta,mujer,60.0,Sólo Fija,56–60,si,si
2017,10 los_lagos,urbano,no,Q2,basica_completa,hombre,67.0,Ninguna,66–70,no,no
2017,10 los_lagos,urbano,no,Q5,basica_completa,hombre,65.0,Ninguna,61–65,no,no
2017,10 los_lagos,urbano,si,Q5,sup_universitaria_incompleta,hombre,23.0,Fija + Móvil,21–25,si,si
2017,10 los_lagos,urbano,si,Q4,sup_universitaria_incompleta,mujer,64.0,Sólo Fija,61–65,si,si
2017,10 los_lagos,urbano,no,Q1,basica_completa,mujer,75.0,Ninguna,71–75,no,no
2017,10 los_lagos,urbano,si,Q5,sup_universitaria_completa,mujer,43.0,Sólo Móvil,41–45,si,si
2017,10 los_lagos,urbano,si,Q3,media_ch_incompleta,hombre,29.0,Sólo Móvil,26–30,si,si
2017,10 los_lagos,urbano,si,Q2,sup_universitaria_completa,hombre,28.0,Fija + Móvil,26–30,si,si
2017,9 araucania,urbano,si,Q5,media_ch_completa,mujer,54.0,Fija + Móvil,51–55,si,si
2017,9 araucania,urbano,si,Q4,basica_incompleta,mujer,44.0,Sólo Fija,41–45,si,si
2017,9 araucania,urbano,si,Q4,media_ch_completa,hombre,58.0,Sólo Fija,56–60,si,si
2017,9 araucania,urbano,si,Q2,media_ch_completa,mujer,56.0,Sólo Fija,56–60,si,si
2017,15 arica_y_parinacota,urbano,si,Q2,media_ch_completa,mujer,43.0,Sólo Móvil,41–45,si,si
2017,9 araucania,urbano,si,Q5,media_tp_completa,mujer,29.0,Sólo Móvil,26–30,si,si
2017,9 araucania,urbano,si,Q3,basica_completa,mujer,57.0,Sólo Fija,56–60,si,si
2017,9 araucania,urbano,si,Q5,sup_tecnica_completa,mujer,26.0,Sólo Fija,26–30,si,si
2017,4 coquimbo,urbano,no,Q4,media_ch_completa,hombre,35.0,Ninguna,31–35,no,no
2017,13 metropolitana,urbano,si,Q4,sup_tecnica_completa,hombre,30.0,Sólo Móvil,26–30,si,si
2017,2 antofagasta,urbano,si,Q5,sup_universitaria_incompleta,mujer,31.0,Fija + Móvil,31–35,si,si
2017,13 metropolitana,urbano,si,Q1,sup_tecnica_completa,mujer,54.0,Fija + Móvil,51–55,si,si
2017,10 los_lagos,urbano,si,Q1,media_ch_incompleta,mujer,46.0,Sólo Fija,46–50,si,no
2017,13 metropolitana,urbano,si,Q1,media_tp_completa,mujer,58.0,Fija + Móvil,56–60,si,si
2017,12 magallanes,urbano,si,Q5,media_tp_completa,mujer,47.0,Sólo Fija,46–50,si,no
2017,12 magallanes,urbano,si,Q5,basica_completa,mujer,58.0,Sólo Fija,56–60,si,no
2017,10 los_lagos,urbano,si,Q4,basica_completa,hombre,39.0,Sólo Fija,36–40,si,si
2017,9 araucania,urbano,si,Q3,media_ch_incompleta,hombre,49.0,Sólo Fija,46–50,si,si
2017,9 araucania,urbano,si,Q5,sup_universitaria_incompleta,hombre,29.0,Fija + Móvil,26–30,si,si
2017,12 magallanes,urbano,si,Q5,media_tp_completa,hombre,18.0,Sólo Fija,18–20,si,si
2017,13 metropolitana,urbano,si,Q1,media_ch_completa,hombre,18.0,Fija + Móvil,18–20,si,si
2017,9 araucania,urbano,si,Q5,media_ch_incompleta,hombre,28.0,Sólo Fija,26–30,si,si
2017,12 magallanes,urbano,si,Q2,media_ch_completa,hombre,38.0,Sólo Móvil,36–40,si,si
2017,15 arica_y_parinacota,urbano,si,Q4,sup_tecnica_completa,mujer,32.0,Fija + Móvil,31–35,si,si
2017,10 los_lagos,urbano,si,Q1,basica_incompleta,mujer,48.0,Sólo Fija,46–50,si,si
2017,12 magallanes,urbano,si,Q5,basica_incompleta,mujer,65.0,Sólo Fija,61–65,si,si
2017,2 antofagasta,urbano,si,Q4,media_ch_completa,mujer,50.0,Fija + Móvil,46–50,si,si
2017,9 araucania,rural,si,Q4,media_ch_incompleta,hombre,65.0,Sólo Móvil,61–65,si,si
2017,13 metropolitana,urbano,si,Q5,media_tp_completa,hombre,58.0,Fija + Móvil,56–60,si,si
2017,12 magallanes,urbano,si,Q2,media_tp_completa,hombre,24.0,Sólo Móvil,21–25,si,si
2017,13 metropolitana,urbano,si,Q5,media_tp_completa,hombre,72.0,Sólo Fija,71–75,si,no
2017,9 araucania,urbano,si,Q2,sup_universitaria_completa,hombre,25.0,Sólo Fija,21–25,si,si
2017,12 magallanes,urbano,no,Q1,basica_incompleta,mujer,67.0,Ninguna,66–70,no,no
2017,2 antofagasta,rural,no,Q2,media_ch_incompleta,mujer,58.0,Ninguna,56–60,no,no
2017,2 antofagasta,rural,no,Q2,media_ch_completa,hombre,70.0,Ninguna,66–70,no,no
2017,2 antofagasta,rural,si,Q3,media_ch_completa,hombre,41.0,Sólo Móvil,41–45,si,si
2017,2 antofagasta,rural,si,Q4,media_ch_completa,hombre,19.0,Sólo Móvil,18–20,si,si
2017,2 antofagasta,rural,si,Q3,media_ch_completa,hombre,23.0,Sólo Móvil,21–25,si,si
2017,2 antofagasta,rural,si,Q2,media_ch_incompleta,mujer,20.0,Sólo Móvil,18–20,si,si
2017,2 antofagasta,rural,no,Q2,media_ch_incompleta,hombre,65.0,Ninguna,61–65,no,no
2017,2 antofagasta,rural,si,Q2,media_ch_completa,mujer,30.0,Sólo Móvil,26–30,si,si
2017,2 antofagasta,rural,si,Q3,media_ch_completa,mujer,37.0,Sólo Móvil,36–40,si,si
2017,12 magallanes,urbano,si,Q2,media_ch_completa,hombre,53.0,Sólo Móvil,51–55,si,si
2017,13 metropolitana,urbano,si,Q5,media_ch_completa,hombre,19.0,Fija + Móvil,18–20,si,si
2017,12 magallanes,urbano,si,Q4,media_ch_completa,mujer,46.0,Sólo Fija,46–50,si,no
2017,2 antofagasta,rural,no,Q2,sup_universitaria_incompleta,hombre,25.0,Ninguna,21–25,no,no
2017,2 antofagasta,rural,no,Q2,basica_completa,mujer,46.0,Ninguna,46–50,no,no
2017,2 antofagasta,rural,no,Q2,media_ch_incompleta,mujer,42.0,Ninguna,41–45,no,no
2017,13 metropolitana,urbano,si,Q4,media_ch_completa,hombre,55.0,Sólo Móvil,51–55,si,si
2017,9 araucania,rural,si,Q4,sup_tecnica_incompleta,hombre,18.0,Sólo Móvil,18–20,si,si
2017,12 magallanes,urbano,si,Q5,media_tp_completa,hombre,54.0,Sólo Fija,51–55,si,no
2017,10 los_lagos,urbano,si,Q4,sup_tecnica_completa,mujer,56.0,Sólo Fija,56–60,si,si
2017,9 araucania,urbano,si,Q4,media_ch_completa,mujer,18.0,Fija + Móvil,18–20,si,si
2017,12 magallanes,urbano,si,Q4,sup_tecnica_completa,mujer,50.0,Sólo Fija,46–50,si,si
2017,12 magallanes,urbano,no,Q2,basica_completa,hombre,58.0,Ninguna,56–60,no,no
2017,15 arica_y_parinacota,urbano,no,Q3,media_ch_completa,mujer,54.0,Ninguna,51–55,no,no
2017,2 antofagasta,urbano,si,Q5,sup_tecnica_completa,mujer,50.0,Sólo Móvil,46–50,si,si
2017,2 antofagasta,urbano,no,Q2,media_ch_incompleta,mujer,75.0,Ninguna,71–75,no,no
2017,2 antofagasta,urbano,si,Q4,media_ch_completa,mujer,41.0,Fija + Móvil,41–45,si,si
2017,2 antofagasta,urbano,si,Q4,media_ch_completa,mujer,44.0,Fija + Móvil,41–45,si,si
2017,10 los_lagos,urbano,no,Q3,sup_tecnica_completa,hombre,35.0,Ninguna,31–35,no,no
2017,9 araucania,rural,si,Q4,sup_tecnica_incompleta,mujer,18.0,Sólo Móvil,18–20,si,si
2017,9 araucania,urbano,si,Q3,sup_tecnica_completa,mujer,46.0,Fija + Móvil,46–50,si,si
2017,10 los_lagos,urbano,si,Q1,sup_universitaria_completa,hombre,64.0,Sólo Móvil,61–65,si,si
2017,12 magallanes,urbano,no,Q2,media_tp_incompleta,mujer,75.0,Ninguna,71–75,no,no
2017,15 arica_y_parinacota,urbano,si,Q2,media_tp_completa,hombre,31.0,Sólo Fija,31–35,si,si
2017,9 araucania,rural,si,Q4,sup_universitaria_completa,mujer,34.0,Sólo Móvil,31–35,si,si
2017,12 magallanes,urbano,si,Q5,sup_tecnica_completa,mujer,41.0,Sólo Fija,41–45,si,si
2017,10 los_lagos,urbano,no,Q3,sup_universitaria_completa,mujer,60.0,Ninguna,56–60,no,no
2017,15 arica_y_parinacota,urbano,si,Q1,media_ch_completa,mujer,56.0,Fija + Móvil,56–60,si,si
2017,12 magallanes,urbano,si,Q5,sup_universitaria_completa,hombre,51.0,Sólo Fija,51–55,si,si
2017,9 araucania,rural,si,Q2,sup_universitaria_completa,mujer,66.0,Sólo Móvil,66–70,si,si
2017,15 arica_y_parinacota,urbano,si,Q1,sup_universitaria_incompleta,hombre,23.0,Fija + Móvil,21–25,si,si
2017,15 arica_y_parinacota,urbano,si,Q5,sup_universitaria_completa,mujer,45.0,Fija + Móvil,41–45,si,si
2017,9 araucania,rural,si,Q4,media_ch_completa,mujer,48.0,Sólo Móvil,46–50,si,si
2017,9 araucania,rural,si,Q4,media_ch_incompleta,hombre,18.0,Fija + Móvil,18–20,si,si
2017,2 antofagasta,urbano,si,Q4,media_ch_completa,mujer,42.0,Fija + Móvil,41–45,si,si
2017,2 antofagasta,urbano,si,Q5,sup_tecnica_completa,hombre,42.0,Sólo Móvil,41–45,si,si
2017,12 magallanes,urbano,si,Q5,media_ch_completa,hombre,29.0,Sólo Fija,26–30,si,si
2017,13 metropolitana,urbano,si,Q1,media_ch_completa,mujer,48.0,Fija + Móvil,46–50,si,si
2017,12 magallanes,urbano,si,Q4,media_tp_completa,mujer,43.0,Sólo Fija,41–45,si,si
2017,13 metropolitana,urbano,si,Q2,basica_completa,hombre,74.0,Fija + Móvil,71–75,si,si
2017,13 metropolitana,urbano,si,Q1,basica_incompleta,mujer,47.0,Fija + Móvil,46–50,si,si
2017,12 magallanes,urbano,si,Q3,media_tp_incompleta,mujer,49.0,Sólo Móvil,46–50,si,si
2017,12 magallanes,urbano,si,Q5,media_ch_completa,hombre,53.0,Sólo Fija,51–55,si,si
2017,2 antofagasta,urbano,si,Q5,media_ch_completa,mujer,38.0,Sólo Móvil,36–40,si,si
2017,12 magallanes,urbano,no,Q1,basica_completa,mujer,33.0,Ninguna,31–35,no,no
2017,6 ohiggins,urbano,si,Q3,media_ch_incompleta,mujer,55.0,Sólo Fija,51–55,si,si
2017,6 ohiggins,urbano,no,Q3,media_ch_completa,mujer,43.0,Ninguna,41–45,no,no
2017,6 ohiggins,urbano,si,Q4,sup_tecnica_completa,hombre,56.0,Sólo Fija,56–60,si,si
2017,12 magallanes,urbano,si,Q4,media_ch_completa,hombre,33.0,Sólo Móvil,31–35,si,si
2017,12 magallanes,urbano,no,Q3,basica_completa,mujer,61.0,Ninguna,61–65,no,no
2017,12 magallanes,urbano,si,Q5,basica_completa,mujer,65.0,Sólo Móvil,61–65,si,si
2017,9 araucania,urbano,si,Q4,sup_universitaria_incompleta,hombre,23.0,Fija + Móvil,21–25,si,si
2017,2 antofagasta,urbano,si,Q4,sup_tecnica_completa,hombre,40.0,Sólo Fija,36–40,si,si
2017,13 metropolitana,urbano,si,Q4,sup_universitaria_completa,hombre,30.0,Fija + Móvil,26–30,si,si
2017,12 magallanes,urbano,si,Q5,sup_universitaria_completa,hombre,42.0,Sólo Fija,41–45,si,si
2017,12 magallanes,urbano,si,Q3,sup_universitaria_completa,mujer,37.0,Sólo Fija,36–40,si,si
2017,12 magallanes,urbano,si,Q3,sup_universitaria_incompleta,hombre,28.0,Sólo Móvil,26–30,si,si
2017,2 antofagasta,urbano,si,Q4,sup_tecnica_completa,hombre,29.0,Sólo Fija,26–30,si,si
2017,9 araucania,urbano,si,Q2,sup_tecnica_completa,mujer,20.0,Sólo Fija,18–20,si,si
2017,13 metropolitana,urbano,si,Q5,sup_universitaria_completa,mujer,62.0,Fija + Móvil,61–65,si,si
2017,9 araucania,rural,si,Q5,media_ch_completa,mujer,38.0,Sólo Móvil,36–40,si,si
2017,9 araucania,urbano,no,Q1,media_tp_completa,mujer,60.0,Ninguna,56–60,no,no
2017,12 magallanes,urbano,si,Q4,media_ch_completa,mujer,52.0,Sólo Fija,51–55,si,no
2017,9 araucania,rural,si,Q2,sup_universitaria_completa,mujer,28.0,Sólo Móvil,26–30,si,si
2017,2 antofagasta,urbano,si,Q2,media_ch_completa,mujer,75.0,Sólo Móvil,71–75,si,si
2017,9 araucania,urbano,no,Q3,sup_tecnica_completa,mujer,43.0,Ninguna,41–45,no,no
2017,12 magallanes,urbano,si,Q3,media_ch_completa,hombre,28.0,Sólo Fija,26–30,si,si
2017,12 magallanes,urbano,si,Q3,media_tp_completa,hombre,42.0,Sólo Móvil,41–45,si,si
2017,12 magallanes,urbano,si,Q5,media_tp_incompleta,hombre,26.0,Sólo Fija,26–30,si,si
2017,13 metropolitana,urbano,si,Q5,media_ch_completa,mujer,50.0,Sólo Fija,46–50,si,si
2017,12 magallanes,urbano,si,Q2,media_ch_completa,mujer,22.0,Sólo Móvil,21–25,si,no
